model,snr,final-ser,model-size,model-run-time
Transformer,15,2.116384960356213e-05,6960,177.11340165138245
ViterbiNet,15,0.0,7002,166.06643891334534
Transformer,16,0.0,6960,210.8083050251007
ViterbiNet,16,0.0,7002,217.75882983207703
