model,snr,final-ser,model-size,model-run-time
Transformer,15,0.0,6960,858.563542842865
ViterbiNet,15,0.0,7002,238.87316131591797
Transformer,16,0.0,6960,239.89832639694214
ViterbiNet,16,0.0,7002,192.75694608688354
Transformer,17,0.0,6960,207.47543597221375
ViterbiNet,17,0.0,7002,194.89434361457825
Transformer,15,0.0,6960,233.2325475215912
ViterbiNet,15,0.0,7002,189.94998025894165
